Time, x Vel, y Vel, Vel
2633,0.094177,-0.009745,-0.009745
2634,0.151783,-0.027067,-0.027067
2635,0.089465,-0.076911,-0.076911
2636,0.126505,-0.087273,-0.087273
2637,0.143980,-0.101354,-0.101354
2638,0.149469,-0.112408,-0.112408
2639,0.150495,-0.093069,-0.093069
2640,0.142000,-0.064000,-0.064000
2641,0.122687,-0.102687,-0.102687
2642,0.096727,-0.076687,-0.076687
2643,0.124611,-0.098020,-0.098020
2644,0.105232,-0.077010,-0.077010
2645,0.059313,-0.015313,-0.015313
2646,0.055273,-0.011313,-0.011313
2647,-0.007779,0.024752,0.024752
2648,0.010768,0.019010,0.019010
2649,0.012000,-0.008000,-0.008000
2650,0.072000,-0.022000,-0.022000
2651,0.122772,-0.007921,-0.007921
2652,0.106000,0.058000,0.058000
2653,0.110000,0.066000,0.066000
2654,0.045545,0.100020,0.100020
2655,0.019802,0.061386,0.061386
2656,0.048889,-0.002263,-0.002263
2657,0.038889,-0.008343,-0.008343
2658,0.110455,-0.034020,-0.034020
2659,0.152795,-0.026703,-0.026703
2660,0.155111,-0.019737,-0.019737
2661,0.159111,0.024343,0.024343
2662,0.076323,0.044081,0.044081
2663,0.056387,0.040642,0.040642
2664,0.022000,0.028000,0.028000
2665,0.072000,0.002000,0.002000
2666,0.132033,-0.035804,-0.035804
2667,0.085451,-0.048157,-0.048157
2668,0.103388,0.001673,0.001673
2669,0.042000,-0.022000,-0.022000
2670,0.063366,-0.015842,-0.015842
2671,0.047941,0.010455,0.010455
2672,0.095259,0.004205,0.004205
2673,0.170000,0.034000,0.034000
2674,0.120277,0.051564,0.051564
2675,0.146535,0.037624,0.037624
2676,0.109354,-0.001879,-0.001879
2677,0.058000,-0.018000,-0.018000
2678,0.058000,-0.038000,-0.038000
2679,0.073525,-0.004079,-0.004079
2680,0.086000,-0.014000,-0.014000
2681,0.086000,-0.002000,-0.002000
2682,0.051143,-0.014898,-0.014898
2683,0.048747,-0.052646,-0.052646
2684,0.002626,-0.036646,-0.036646
2685,0.000768,-0.044606,-0.044606
2686,0.077551,-0.026531,-0.026531
2687,0.097530,-0.010601,-0.010601
2688,0.117172,-0.012121,-0.012121
2689,0.113331,-0.008701,-0.008701
2690,0.051165,-0.023521,-0.023521
2691,0.047525,-0.009901,-0.009901
2692,0.053865,-0.000460,-0.000460
2693,0.041901,-0.028693,-0.028693
2694,0.039884,0.013761,0.013761
2695,0.012521,0.052825,0.052825
2696,0.059266,0.022682,0.022682
2697,0.073882,0.041137,0.041137
2698,0.102829,0.060780,0.060780
2699,0.161616,-0.020202,-0.020202
2700,0.068687,0.014141,0.014141
2701,0.116118,0.000863,0.000863
2702,0.063508,-0.064740,-0.064740
2703,-0.018182,-0.066667,-0.066667
2704,-0.012121,-0.088889,-0.088889
2705,-0.005838,-0.020768,-0.020768
2706,0.057921,0.007149,0.007149
2707,0.102242,0.027192,0.027192
2708,0.166505,0.019293,0.019293
2709,0.165657,0.010101,0.010101
2710,0.134000,-0.006000,-0.006000
2711,0.124000,-0.010000,-0.010000
2712,0.108490,0.003878,0.003878
2713,0.113131,-0.018182,-0.018182
2714,0.118970,0.016673,0.016673
2715,0.108891,0.010911,0.010911
2716,0.099510,0.010122,0.010122
2717,0.073367,0.001680,0.001680
2718,0.152475,0.007921,0.007921
2719,0.143109,0.017089,0.017089
2720,0.145307,0.024713,0.024713
2721,0.119683,-0.012832,-0.012832
2722,0.103378,-0.028829,-0.028829
2723,0.138079,-0.038871,-0.038871
2724,0.110693,-0.060713,-0.060713
2725,0.099629,-0.054515,-0.054515
2726,0.055176,-0.007765,-0.007765
2727,0.067921,0.016871,0.016871
2728,0.093267,0.066653,0.066653
2729,0.124371,0.070515,0.070515
2730,0.112000,-0.048000,-0.048000
2731,0.056832,-0.129743,-0.129743
2732,0.106531,-0.162936,-0.162936
2733,0.124735,-0.138367,-0.138367
2734,0.124000,-0.052000,-0.052000
2735,0.198020,0.015842,0.015842
2736,0.169697,0.038384,0.038384
2737,0.139265,0.050367,0.050367
2738,0.134158,0.035604,0.035604
2739,0.123532,0.046265,0.046265
2740,0.062505,0.051899,0.051899
2741,0.048000,0.008000,0.008000
2742,0.056658,-0.017155,-0.017155
2743,0.029616,-0.044364,-0.044364
2744,0.064000,-0.076000,-0.076000
2745,0.048727,-0.080404,-0.080404
2746,0.048293,-0.058093,-0.058093
2747,0.033010,-0.052606,-0.052606
2748,0.038000,-0.038000,-0.038000
2749,0.093273,-0.015596,-0.015596
2750,0.120891,0.013644,0.013644
2751,0.159596,0.000000,0.000000
2752,0.162768,-0.002545,-0.002545
2753,0.134000,-0.018510,-0.018510
2754,0.126634,-0.080970,-0.080970
2755,0.063394,-0.083394,-0.083394
2756,0.087232,-0.109455,-0.109455
2757,0.050000,-0.069490,-0.069490
2758,0.087366,-0.067030,-0.067030
2759,0.142667,-0.005495,-0.005495
2760,0.117633,0.025224,0.025224
2761,0.142000,0.006000,0.006000
2762,0.130455,0.049208,0.049208
2763,0.101333,-0.004505,-0.004505
2764,0.104226,-0.036982,-0.036982
2765,0.127802,-0.034277,-0.034277
2766,0.118272,-0.052945,-0.052945
2767,0.136950,0.011426,0.011426
2768,0.194141,0.051758,0.051758
2769,0.172277,0.071287,0.071287
2770,0.129273,0.093737,0.093737
2771,0.120792,0.061386,0.061386
2772,0.070505,0.002788,0.002788
2773,0.090749,-0.062646,-0.062646
2774,0.093050,-0.052673,-0.052673
2775,0.108257,-0.072812,-0.072812
2776,0.097495,-0.018788,-0.018788
2777,0.044444,0.030303,0.030303
2778,0.060950,-0.027327,-0.027327
2779,0.046198,0.017366,0.017366
2780,0.088000,0.016000,0.016000
2781,0.096727,-0.018667,-0.018667
2782,0.110667,0.016863,0.016863
2783,0.131802,0.016634,0.016634
2784,0.064000,0.044000,0.044000
2785,0.101253,0.071192,0.071192
2786,0.080808,0.030006,0.030006
2787,0.069818,-0.033535,-0.033535
2788,0.081818,-0.049293,-0.049293
2789,0.122747,-0.077192,-0.077192
2790,0.119852,-0.049245,-0.049245
2791,0.101010,-0.026263,-0.026263
2792,0.109271,-0.060806,-0.060806
2793,0.078000,0.004000,0.004000
2794,0.114673,0.028376,0.028376
2795,0.121212,0.052525,0.052525
2796,0.144911,0.050099,0.050099
2797,0.189152,-0.019737,-0.019737
2798,0.201838,-0.031657,-0.031657
2799,0.175758,-0.056566,-0.056566
2800,0.156000,-0.044000,-0.044000
2801,0.127273,-0.040404,-0.040404
2802,0.107251,-0.028403,-0.028403
2803,0.134202,-0.000162,-0.000162
2804,0.156515,0.029545,0.029545
2805,0.090249,0.059686,0.059686
2806,0.032143,0.026383,0.026383
2807,0.020000,-0.016000,-0.016000
2808,-0.008515,-0.033545,-0.033545
2809,0.041584,0.001980,0.001980
2810,0.054545,0.034343,0.034343
2811,0.066000,0.062626,0.062626
2812,0.098000,0.044000,0.044000
2813,0.105743,-0.023525,-0.023525
2814,0.105051,-0.040404,-0.040404
2815,0.096000,-0.020626,-0.020626
2816,0.076000,0.002000,0.002000
2817,0.108119,0.039366,0.039366
2818,0.133333,-0.014141,-0.014141
2819,0.110061,-0.023818,-0.023818
2820,0.104000,-0.054000,-0.054000
2821,0.031881,-0.013366,-0.013366
2822,-0.020202,0.062626,0.062626
2823,0.041939,0.023818,0.023818
2824,0.144000,0.006000,0.006000
2825,0.128000,-0.032000,-0.032000
2826,0.180040,-0.066747,-0.066747
2827,0.153980,-0.026158,-0.026158
2828,0.064000,0.036000,0.036000
2829,0.109426,0.023584,0.023584
2830,0.070465,0.111192,0.111192
2831,0.073267,0.110891,0.110891
2832,0.091172,0.061071,0.061071
2833,0.120574,0.038416,0.038416
2834,0.135354,-0.062626,-0.062626
2835,0.159096,-0.054005,-0.054005
2836,0.121212,0.040404,0.040404
2837,0.092588,0.092549,0.092549
2838,0.093429,0.099870,0.099870
2839,0.084848,0.088889,0.088889
2840,0.059616,0.014525,0.014525
2841,0.054164,-0.016113,-0.016113
2842,0.062126,0.011241,0.011241
2843,0.024242,0.026263,0.026263
2844,0.067657,0.027899,0.027899
2845,0.057248,0.041564,0.041564
2846,0.070626,0.024323,0.024323
2847,0.104566,-0.007879,-0.007879
2848,0.088343,0.004101,0.004101
2849,0.068000,-0.046000,-0.046000
2850,0.050586,-0.064727,-0.064727
2851,-0.008396,-0.023564,-0.023564
2852,0.050000,-0.020000,-0.020000
2853,0.115657,0.013657,0.013657
2854,0.125414,0.052727,0.052727
2855,0.158376,0.057706,0.057706
2856,0.136000,0.060000,0.060000
2857,0.094949,0.066667,0.066667
2858,0.138000,0.074000,0.074000
2859,0.242424,-0.060606,-0.060606
2860,0.216000,-0.042000,-0.042000
2861,0.222562,-0.069947,-0.069947
2862,0.197192,-0.122687,-0.122687
2863,0.083596,-0.029535,-0.029535
2864,0.080000,-0.060000,-0.060000
2865,0.122892,-0.010861,-0.010861
2866,0.165657,-0.008081,-0.008081
2867,0.174990,-0.006828,-0.006828
2868,0.223596,-0.055232,-0.055232
2869,0.197980,-0.086869,-0.086869
2870,0.145152,-0.051232,-0.051232
2871,0.180218,-0.022122,-0.022122
2872,0.109091,0.036364,0.036364
2873,0.069227,0.050205,0.050205
2874,0.056000,0.072000,0.072000
2875,0.039604,0.029703,0.029703
2876,0.078788,0.032323,0.032323
2877,0.086733,-0.020851,-0.020851
2878,0.029152,-0.042990,-0.042990
2879,0.050885,0.012621,0.012621
2880,0.004040,-0.018182,-0.018182
2881,0.037980,0.079737,0.079737
2882,0.086829,0.043544,0.043544
2883,0.056303,0.038626,0.038626
2884,0.113131,0.072727,0.072727
2885,0.095090,0.030223,0.030223
2886,0.160396,0.045545,0.045545
2887,0.162000,0.034000,0.034000
2888,0.135354,0.020000,0.020000
2889,0.160931,0.038040,0.038040
2890,0.114851,0.061386,0.061386
2891,0.084727,0.034444,0.034444
2892,0.080000,0.040000,0.040000
2893,0.060851,0.019386,0.019386
2894,0.021762,0.011141,0.011141
2895,0.046085,0.011001,0.011001
2896,0.044752,0.029109,0.029109
2897,0.087149,0.024614,0.024614
2898,0.131010,0.007374,0.007374
2899,0.185188,0.018554,0.018554
2900,0.175248,-0.013109,-0.013109
2901,0.158000,-0.020000,-0.020000
2902,0.180101,0.004747,0.004747
2903,0.096000,-0.004000,-0.004000
2904,0.091919,-0.027515,-0.027515
2905,0.091485,-0.034317,-0.034317
2906,0.069899,-0.022747,-0.022747
2907,0.107071,-0.027576,-0.027576
2908,0.138774,-0.040564,-0.040564
2909,0.052515,-0.047683,-0.047683
2910,0.050000,-0.082000,-0.082000
2911,0.045405,-0.068167,-0.068167
2912,0.087489,-0.058426,-0.058426
2913,0.140000,-0.030000,-0.030000
2914,0.141287,-0.023465,-0.023465
2915,0.146515,-0.006581,-0.006581
2916,0.118452,0.001000,0.001000
2917,0.093374,0.015697,0.015697
2918,0.072713,0.049465,0.049465
2919,0.069010,-0.007677,-0.007677
2920,0.073467,0.017182,0.017182
2921,0.142626,-0.065697,-0.065697
2922,0.156000,-0.080000,-0.080000
2923,0.128970,-0.004444,-0.004444
2924,0.115152,-0.060606,-0.060606
2925,0.073535,0.011152,0.011152
2926,0.056000,-0.032000,-0.032000
2927,0.058586,-0.098990,-0.098990
2928,0.074747,-0.068687,-0.068687
2929,0.080465,-0.089152,-0.089152
2930,0.060000,-0.072000,-0.072000
2931,0.068444,-0.108566,-0.108566
2932,0.024000,-0.092384,-0.092384
2933,0.002000,-0.116000,-0.116000
2934,0.068848,-0.135232,-0.135232
2935,0.080000,-0.082000,-0.082000
2936,0.070000,-0.056000,-0.056000
2937,0.102000,-0.028000,-0.028000
2938,0.051152,-0.022768,-0.022768
2939,0.065388,0.009510,0.009510
2940,0.122327,-0.004286,-0.004286
2941,0.096000,0.052000,0.052000
2942,0.096000,0.094000,0.094000
2943,0.076157,0.051222,0.051222
2944,0.019673,0.106286,0.106286
2945,0.038000,0.044000,0.044000
2946,0.073051,0.039879,0.039879
2947,0.100455,-0.004733,-0.004733
2948,0.112000,-0.120000,-0.120000
2949,0.097697,-0.068909,-0.068909
2950,0.092949,-0.081879,-0.081879
2951,0.074000,0.024000,0.024000
2952,0.076000,0.118000,0.118000
2953,0.072727,0.115152,0.115152
2954,0.082000,0.142000,0.142000
2955,0.125455,0.062081,0.062081
2956,0.124515,0.063465,0.063465
2957,0.105576,0.039758,0.039758
2958,0.126061,-0.019717,-0.019717
2959,0.162709,-0.022367,-0.022367
2960,0.182178,-0.138614,-0.138614
2961,0.184000,-0.168000,-0.168000
2962,0.140474,-0.129273,-0.129273
2963,0.028470,-0.068883,-0.068883
2964,0.031683,-0.005941,-0.005941
2965,0.026416,-0.024713,-0.024713
2966,0.045385,-0.034363,-0.034363
2967,0.069366,-0.038832,-0.038832
2968,0.053785,-0.022042,-0.022042
2969,0.069584,0.026713,0.026713
2970,0.034343,0.064646,0.064646
2971,0.030364,0.041192,0.041192
2972,0.035838,0.015131,0.015131
2973,0.026000,0.026000,0.026000
2974,0.064646,0.062626,0.062626
2975,0.059636,0.054808,0.054808
2976,0.092000,0.078000,0.078000
2977,0.128000,0.048000,0.048000
2978,0.115091,-0.011919,-0.011919
2979,0.116245,-0.002571,-0.002571
2980,0.108000,-0.014000,-0.014000
2981,0.116990,-0.026545,-0.026545
2982,0.099051,-0.008283,-0.008283
2983,0.091755,-0.041429,-0.041429
2984,0.026788,-0.052869,-0.052869
2985,0.051505,-0.006841,-0.006841
2986,0.056566,-0.060606,-0.060606
2987,0.084000,-0.006000,-0.006000
2988,0.129133,0.009641,0.009641
2989,0.067505,-0.018614,-0.018614
2990,0.107071,0.010101,0.010101
2991,0.119071,0.005293,0.005293
2992,0.161467,0.056820,0.056820
2993,0.153717,-0.002828,-0.002828
2994,0.127313,0.006788,0.006788
2995,0.171717,0.060606,0.060606
2996,0.153385,-0.005334,-0.005334
2997,0.197980,0.046465,0.046465
2998,0.166000,-0.010000,-0.010000
2999,0.127273,-0.064646,-0.064646
3000,0.107228,-0.012257,-0.012257
3001,0.116017,-0.033024,-0.033024
3002,0.199616,0.096141,0.096141
3003,0.225189,0.028914,0.028914
3004,0.212424,-0.056949,-0.056949
3005,0.215276,-0.035563,-0.035563
3006,0.179200,-0.091692,-0.091692
3007,0.144508,-0.045076,-0.045076
3008,0.159576,-0.009051,-0.009051
3009,0.139010,-0.067050,-0.067050
3010,0.200360,-0.106763,-0.106763
3011,0.216242,-0.145091,-0.145091
3012,0.280828,-0.108121,-0.108121
3013,0.290000,-0.058000,-0.058000
3014,0.276824,-0.077686,-0.077686
3015,0.234263,-0.036727,-0.036727
3016,0.282828,-0.042424,-0.042424
3017,0.336000,-0.024000,-0.024000
3018,0.325434,-0.022848,-0.022848
3019,0.451737,-0.043273,-0.043273
3020,0.363636,-0.092929,-0.092929
3021,0.290000,-0.120000,-0.120000
3022,0.242566,-0.115152,-0.115152
3023,0.165137,-0.044784,-0.044784
3024,0.147790,-0.008775,-0.008775
3025,0.188898,0.020939,0.020939
3026,0.228583,0.058333,0.058333
3027,0.220229,0.051873,0.051873
3028,0.259651,0.019515,0.019515
3029,0.246769,0.090561,0.090561
3030,0.193664,0.129296,0.129296
3031,0.163164,0.064013,0.064013
3032,0.132572,0.148616,0.148616
3033,0.196212,0.141288,0.141288
3034,0.227047,0.053548,0.053548
3035,0.247469,0.066898,0.066898
3036,0.279208,-0.001980,-0.001980
3037,0.179468,-0.091033,-0.091033
3038,0.146339,-0.006483,-0.006483
3039,0.182566,0.000222,0.000222
3040,0.143485,0.030099,0.030099
3041,0.211084,-0.009324,-0.009324
3042,0.256367,0.011306,0.011306
3043,0.225434,-0.010222,-0.010222
3044,0.294275,-0.085098,-0.085098
3045,0.320559,0.059952,0.059952
3046,0.363980,-0.055901,-0.055901
3047,0.382000,-0.058000,-0.058000
3048,0.372488,0.045098,0.045098
3049,0.323232,0.076768,0.076768
3050,0.264020,0.221901,0.221901
3051,0.246891,0.218277,0.218277
3052,0.282821,0.184158,0.184158
3053,0.265156,0.125625,0.125625
3054,0.293596,-0.024121,-0.024121
3055,0.335109,-0.076277,-0.076277
3056,0.249137,0.036460,0.036460
3057,0.298760,-0.032856,-0.032856
3058,0.278788,0.119192,0.119192
3059,0.257030,0.180768,0.180768
3060,0.287278,0.033381,0.033381
3061,0.228003,0.163796,0.163796
3062,0.279616,0.126929,0.126929
3063,0.282684,0.094661,0.094661
3064,0.282194,0.105223,0.105223
3065,0.370017,-0.044984,-0.044984
3066,0.316000,-0.048000,-0.048000
3067,0.304482,0.061905,0.061905
3068,0.291321,0.153908,0.153908
3069,0.223922,0.166197,0.166197
3070,0.221102,0.169102,0.169102
3071,0.277481,0.152525,0.152525
3072,0.277056,0.064420,0.064420
3073,0.289919,0.055071,0.055071
3074,0.285714,0.038776,0.038776
3075,0.226263,0.084848,0.084848
3076,0.197171,0.119479,0.119479
3077,0.158000,0.316000,0.316000
3078,0.224132,0.191689,0.191689
3079,0.237433,0.097920,0.097920
3080,0.284257,-0.069030,-0.069030
3081,0.300000,-0.216000,-0.216000
3082,0.245052,-0.191567,-0.191567
3083,0.254627,-0.236627,-0.236627
3084,0.260297,-0.063644,-0.063644
3085,0.319510,-0.092898,-0.092898
3086,0.315253,0.052465,0.052465
3087,0.330495,0.164907,0.164907
3088,0.297011,0.116413,0.116413
3089,0.263884,0.182272,0.182272
3090,0.280747,0.171535,0.171535
3091,0.287427,0.091328,0.091328
3092,0.302389,0.111150,0.111150
3093,0.306606,0.014626,0.014626
3094,0.283109,-0.065525,-0.065525
3095,0.249614,-0.109447,-0.109447
3096,0.292303,-0.139919,-0.139919
3097,0.274408,-0.084653,-0.084653
3098,0.319054,-0.154516,-0.154516
3099,0.319192,0.018182,0.018182
3100,0.324275,0.097020,0.097020
3101,0.410964,0.107163,0.107163
3102,0.373655,0.189920,0.189920
3103,0.347273,0.157030,0.157030
3104,0.273131,0.122268,0.122268
3105,0.244865,0.033411,0.033411
3106,0.239336,0.014044,0.014044
3107,0.240606,-0.118646,-0.118646
3108,0.236594,-0.093287,-0.093287
3109,0.219722,-0.038224,-0.038224
3110,0.285777,0.002037,0.002037
3111,0.331313,0.014141,0.014141
3112,0.366000,-0.042000,-0.042000
3113,0.342040,-0.097697,-0.097697
3114,0.305191,-0.123152,-0.123152
3115,0.375758,-0.030303,-0.030303
3116,0.361762,-0.025109,-0.025109
3117,0.367051,0.047192,0.047192
3118,0.326654,0.027355,0.027355
3119,0.280400,-0.034577,-0.034577
3120,0.293885,-0.018734,-0.018734
3121,0.314949,-0.053192,-0.053192
3122,0.342857,0.004082,0.004082
3123,0.339802,-0.011888,-0.011888
3124,0.388235,-0.019608,-0.019608
3125,0.361633,-0.033347,-0.033347
3126,0.320408,-0.106122,-0.106122
3127,0.231923,0.002520,0.002520
3128,0.158764,0.008259,0.008259
3129,0.116327,0.071429,0.071429
3130,0.173469,0.077551,0.077551
3131,0.176198,0.016752,0.016752
3132,0.172977,0.012261,0.012261
3133,0.194041,-0.008082,-0.008082
3134,0.194187,0.029458,0.029458
3135,0.269306,-0.028735,-0.028735
3136,0.376238,0.041584,0.041584
3137,0.417091,0.152485,0.152485
3138,0.436185,0.079026,0.079026
3139,0.445805,0.136735,0.136735
3140,0.354455,0.077228,0.077228
3141,0.309659,-0.090152,-0.090152
3142,0.299272,-0.134425,-0.134425
3143,0.170889,-0.074000,-0.074000
3144,0.104410,-0.007841,-0.007841
3145,0.117884,0.023845,0.023845
3146,0.140390,0.130387,0.130387
3147,0.254000,0.102000,0.102000
3148,0.351515,0.062626,0.062626
3149,0.394059,0.081188,0.081188
3150,0.360396,-0.005941,-0.005941
3151,0.417535,-0.050222,-0.050222
3152,0.422696,-0.074830,-0.074830
3153,0.365307,-0.125366,-0.125366
3154,0.340451,0.007513,0.007513
3155,0.258229,0.094771,0.094771
3156,0.185384,0.125335,0.125335
3157,0.134303,0.150889,0.150889
3158,0.143804,0.122074,0.122074
3159,0.141771,-0.009923,-0.009923
3160,0.173737,-0.014141,-0.014141
3161,0.253192,-0.018986,-0.018986
3162,0.221569,-0.058824,-0.058824
3163,0.207249,-0.017528,-0.017528
3164,0.205590,-0.054487,-0.054487
3165,0.209288,-0.049284,-0.049284
3166,0.268033,-0.046881,-0.046881
3167,0.276839,-0.062920,-0.062920
3168,0.299461,-0.044503,-0.044503
3169,0.262319,-0.002251,-0.002251
3170,0.242424,-0.010101,-0.010101
3171,0.320792,0.015842,0.015842
3172,0.374889,0.011960,0.011960
3173,0.412245,-0.024490,-0.024490
3174,0.481859,-0.075551,-0.075551
3175,0.413861,-0.033663,-0.033663
3176,0.383388,-0.122122,-0.122122
3177,0.434673,-0.179736,-0.179736
3178,0.361224,-0.100000,-0.100000
3179,0.346169,-0.158531,-0.158531
3180,0.324612,-0.115878,-0.115878
3181,0.276768,-0.052525,-0.052525
3182,0.310451,-0.093135,-0.093135
3183,0.373390,-0.105825,-0.105825
3184,0.404020,-0.094832,-0.094832
3185,0.371212,-0.083616,-0.083616
3186,0.276242,-0.031273,-0.031273
3187,0.114046,-0.009804,-0.009804
3188,0.070667,-0.018522,-0.018522
3189,0.085354,0.006848,0.006848
3190,0.194000,0.006000,0.006000
3191,0.331491,0.045157,0.045157
3192,0.371313,0.053354,0.053354
3193,0.333333,0.008081,0.008081
3194,0.238536,0.025835,0.025835
3195,0.189359,-0.046245,-0.046245
3196,0.195294,-0.082706,-0.082706
3197,0.289729,-0.067187,-0.067187
3198,0.359908,-0.101572,-0.101572
3199,0.367145,-0.082986,-0.082986
3200,0.350844,-0.005591,-0.005591
3201,0.321584,-0.005743,-0.005743
3202,0.361556,-0.008263,-0.008263
3203,0.344506,0.022160,0.022160
3204,0.375861,0.062297,0.062297
3205,0.356735,0.041224,0.041224
3206,0.281129,0.065168,0.065168
3207,0.296970,0.107071,0.107071
3208,0.174735,0.020245,0.020245
3209,0.179427,0.015543,0.015543
3210,0.235320,-0.079087,-0.079087
3211,0.282468,-0.147235,-0.147235
3212,0.374376,-0.126386,-0.126386
3213,0.401314,-0.129195,-0.129195
3214,0.372601,-0.093191,-0.093191
3215,0.425315,-0.086158,-0.086158
3216,0.397980,-0.070707,-0.070707
3217,0.340100,-0.042522,-0.042522
3218,0.344950,-0.038891,-0.038891
3219,0.280863,0.004039,0.004039
3220,0.250909,-0.019152,-0.019152
3221,0.349355,-0.031783,-0.031783
3222,0.414545,0.012848,0.012848
3223,0.358000,0.004000,0.004000
3224,0.406000,0.032000,0.032000
3225,0.267579,0.107125,0.107125
3226,0.200900,0.152775,0.152775
3227,0.279224,0.102245,0.102245
3228,0.252000,0.092000,0.092000
3229,0.343137,0.082353,0.082353
3230,0.296070,-0.009341,-0.009341
3231,0.208163,0.034694,0.034694
3232,0.193765,0.023137,0.023137
3233,0.216353,-0.010745,-0.010745
3234,0.300031,0.017078,0.017078
3235,0.329602,0.031849,0.031849
3236,0.388235,0.043731,0.043731
3237,0.409434,0.079313,0.079313
3238,0.397959,0.109095,0.109095
3239,0.442424,0.105051,0.105051
3240,0.444000,0.061131,0.061131
3241,0.372566,0.018687,0.018687
3242,0.340594,0.039604,0.039604
3243,0.378194,0.051456,0.051456
3244,0.345899,0.092404,0.092404
3245,0.334505,0.086364,0.086364
3246,0.348515,0.035644,0.035644
3247,0.234392,-0.015294,-0.015294
3248,0.288532,-0.026679,-0.026679
3249,0.256566,-0.082828,-0.082828
3250,0.291386,-0.089703,-0.089703
3251,0.357340,-0.092165,-0.092165
3252,0.248301,-0.102834,-0.102834
3253,0.301093,-0.071903,-0.071903
3254,0.265918,-0.086939,-0.086939
3255,0.310660,-0.069835,-0.069835
3256,0.285149,-0.003960,-0.003960
3257,0.313837,-0.059633,-0.059633
3258,0.292200,-0.021378,-0.021378
3259,0.266000,-0.008000,-0.008000
3260,0.320119,-0.038931,-0.038931
3261,0.344000,-0.034000,-0.034000
